AÑO,SEMESTRE,SEXO BIOLOGICO,PROGRAMA,PAIS NACIMIENTO,DEPARTAMENTO NACIMIENTO,MUNICIPIO NACIMIENTO,NUMERO MATERIAS INSCRITAS,NUMERO MATERIAS APROBADAS,NIVEL_ACADEMICO,ESTRATO,ESTUDIANTE_ID,DESERCION
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Guadalupe,6.0,5.0,Pregrado,1,73d89626,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Mutatá,6.0,6.0,Pregrado,2,c897c19b,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Sabaneta,6.0,6.0,Pregrado,3,e313c711,1.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Boyacá,Tunja,7.0,7.0,Pregrado,2,71c1e034,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Barbosa,7.0,7.0,Pregrado,2,51c5fad7,0.0
2024,1,F,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Valle del Cauca,Santiago de Cali,3.0,3.0,Posgrado,3,8b952250,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,31cfe6b3,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Peñol,7.0,7.0,Pregrado,2,8953eb86,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Caucasia,7.0,0.0,Pregrado,1,6365cf98,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,ea091a03,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,San Pedro de Los Milagros,7.0,7.0,Pregrado,3,dc9fd872,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Bolívar,Simití,7.0,7.0,Pregrado,3,aecbf877,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Nariño,Barbacoas,7.0,0.0,Pregrado,1,c0097d9b,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Yarumal,7.0,6.0,Pregrado,2,4a775d89,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,b39ce4b6,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,3.0,Pregrado,2,75905a8e,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Chigorodó,6.0,5.0,Pregrado,1,d4447f9e,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,"Bogotá, D.C.","Bogotá, D.C.",6.0,6.0,Pregrado,3,744eab7e,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,5.0,3.0,Pregrado,2,6251b484,no_dato
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,1,3bf770a4,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Entrerríos,7.0,7.0,Pregrado,2,1c2ec751,
2024,1,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,San Pedro de Urabá,5.0,3.0,Pregrado,1,71519f95,1.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,4,587640b0,1.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Amagá,7.0,7.0,Pregrado,1,eb1c2baf,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Arboletes,7.0,7.0,Pregrado,1,1fbc834a,no_dato
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,2,121a2406,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,San Carlos,7.0,6.0,Pregrado,3,03e4134f,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,3,78a47e0f,1.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,4.0,0.0,Pregrado,1,7e82d461,
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Itagüí,4.0,0.0,Pregrado,1,8f81ac99,0.0
2024,1,M,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Yarumal,5.0,5.0,Posgrado,4,c3a8eef7,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,7.0,Pregrado,1,1a354601,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Tarazá,7.0,7.0,Pregrado,3,a71f7454,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Copacabana,7.0,0.0,Pregrado,2,42a726a0,0.0
2024,1,F,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Medellín,3.0,3.0,Posgrado,3,84d2382f,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,Envigado,5.0,5.0,Pregrado,2,1a3cf5d0,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Caucasia,6.0,5.0,Pregrado,1,dde71b42,0.0
2024,1,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Medellín,3.0,3.0,Posgrado,2,54afa761,0.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,1,366a667f,0.0
2024,1,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Medellín,5.0,5.0,Posgrado,2,fdbd1dab,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Córdoba,Montería,4.0,3.0,Pregrado,2,c35afdef,no_dato
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Ituango,6.0,6.0,Pregrado,2,04ae0d15,0.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Córdoba,Montelíbano,2.0,2.0,Pregrado,2,c6eb25b5,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Santa Ana,6.0,6.0,Pregrado,1,6162b340,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Yolombó,4.0,4.0,Pregrado,2,3e14f48c,0.0
2024,1,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Antioquia,Chigorodó,7.0,7.0,Pregrado,2,59183e74,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Zaragoza,6.0,6.0,Pregrado,1,3fb509ec,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Cesar,Bosconia,5.0,0.0,Pregrado,1,082f5955,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Bello,7.0,7.0,Pregrado,2,b42d5352,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Giraldo,5.0,5.0,Pregrado,2,74481b18,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Córdoba,Montelíbano,6.0,6.0,Pregrado,3,6fa8bd58,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Nariño,Magüí,7.0,0.0,Pregrado,1,c1f4eb7e,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Cocorná,4.0,0.0,Pregrado,2,06091a79,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Arboletes,1.0,0.0,Pregrado,1,ed0fff1a,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Magdalena,Santa Marta,6.0,6.0,Pregrado,1,b10c660a,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Putumayo,Orito,7.0,7.0,Pregrado,3,2b55ff46,0.0
2024,1,F,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Urrao,7.0,7.0,Pregrado,2,c5c6ad50,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,2.0,Pregrado,2,b5c3cdf1,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Uramita,8.0,8.0,Pregrado,1,3f45cc89,
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Fundación,7.0,7.0,Pregrado,1,72218a40,0.0
2024,1,F,Licenciatura en Educación Básica Primaria,Colombia,Antioquia,Barbosa,5.0,5.0,Pregrado,2,d5ff5560,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Puerto Berrío,7.0,6.0,Pregrado,1,f5e14116,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,7.0,Pregrado,3,0bea92fe,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Bello,5.0,5.0,Pregrado,3,4b3010d2,1.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Envigado,6.0,6.0,Pregrado,3,fd12b62a,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Magdalena,Santa Marta,7.0,7.0,Pregrado,1,52ceb7c7,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,5.0,Pregrado,3,dfa2b488,0.0
2024,1,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Chocó,Istmina,5.0,5.0,Posgrado,3,78b7bbc5,1.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Peñol,7.0,6.0,Pregrado,2,5caf27cd,0.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Medellín,6.0,5.0,Pregrado,1,554a63bb,1.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Cocorná,7.0,7.0,Pregrado,1,6c3767dc,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Nariño,Ricaurte,5.0,0.0,Pregrado,1,ab7e3b20,0.0
2024,1,M,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Bolívar,Simití,5.0,3.0,Pregrado,2,6f1fcca9,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,7.0,3.0,Pregrado,3,6f6062ff,1.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Puerto Berrío,7.0,7.0,Pregrado,3,c95cc914,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Chocó,Condoto,4.0,3.0,Pregrado,1,a06ed77a,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Tolima,Chaparral,6.0,6.0,Pregrado,1,e04223d3,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,6.0,5.0,Pregrado,2,92a97041,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Antioquia,Caucasia,4.0,0.0,Pregrado,1,4895b034,
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,57f32189,1.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Caucasia,7.0,7.0,Pregrado,3,d095aaf1,0.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,1,28e84761,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Arboletes,5.0,5.0,Pregrado,1,97b19055,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Santander,Bucaramanga,7.0,7.0,Pregrado,3,2f57a4fb,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,La Ceja,7.0,7.0,Pregrado,2,9450d3d7,0.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Marinilla,6.0,6.0,Pregrado,3,f668e10b,1.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,4.0,3.0,Pregrado,2,0b2046af,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Bello,7.0,7.0,Pregrado,3,415a9fb4,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,35783c21,0.0
2024,1,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Antioquia,Chigorodó,4.0,0.0,Pregrado,2,8466338d,no_dato
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Rionegro,7.0,6.0,Pregrado,2,3a8de65a,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Magdalena,Ciénaga,4.0,4.0,Pregrado,2,878946cb,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Yolombó,5.0,5.0,Pregrado,2,ab5a8dc4,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Medellín,5.0,0.0,Pregrado,2,0fd1f656,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,8.0,8.0,Pregrado,2,6a778834,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Valle del Cauca,Santiago de Cali,3.0,3.0,Pregrado,3,4bb9e889,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,2,b8af5de8,no_dato
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Ituango,7.0,7.0,Pregrado,1,558b66f5,0.0
2024,1,M,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Marinilla,5.0,5.0,Posgrado,3,4a17a200,0.0
2024,1,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Valle del Cauca,Santiago de Cali,3.0,3.0,Posgrado,5,3fb82ba0,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Antioquia,Zaragoza,5.0,0.0,Pregrado,2,dbbfdab5,1.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Caldas,Manizales,5.0,4.0,Pregrado,3,a8c1a4ab,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Santa Marta,7.0,4.0,Pregrado,3,d2c14b5d,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Magdalena,El Piñón,5.0,5.0,Pregrado,1,6e7dc1cb,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,99b268de,0.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Rionegro,7.0,0.0,Pregrado,2,b72ff1e3,1.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Sonsón,4.0,3.0,Pregrado,3,7bfe896f,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Itagüí,7.0,6.0,Pregrado,2,fa205e1c,1.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,ecd2329e,1.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Itagüí,5.0,4.0,Pregrado,3,c8c140c1,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Valle del Cauca,Guadalajara de Buga,5.0,5.0,Pregrado,2,a8670c4d,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Caldas,7.0,7.0,Pregrado,3,f9a372b5,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,4.0,4.0,Pregrado,3,6bd1940c,1.0
2024,1,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Medellín,3.0,3.0,Posgrado,2,da81839b,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Caramanta,2.0,0.0,Pregrado,3,2fceb5fa,0.0
2024,1,M,ESPECIALIZACIÓN EN ANÁLITICA Y  BIG DATA,Colombia,Antioquia,Bello,3.0,3.0,Posgrado,3,c2d64a73,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Yarumal,7.0,7.0,Pregrado,2,6fbbbe94,no_dato
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Sopetrán,3.0,3.0,Pregrado,1,abf330e0,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,3,921c316e,0.0
2024,1,M,ESPECIALIZACIÓN EN INOCUIDAD AGROALIMENTARIA,Colombia,Cauca,Popayán,3.0,3.0,Posgrado,2,5c211ddc,0.0
2024,1,F,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,Caldas,7.0,7.0,Pregrado,4,62ec2730,0.0
2024,1,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Chocó,Condoto,5.0,5.0,Posgrado,1,194b327c,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,Atlántico,Barranquilla,4.0,0.0,Pregrado,2,9895dc89,1.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Jardín,6.0,6.0,Pregrado,3,f8bedb61,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Envigado,7.0,7.0,Pregrado,2,46e74ae2,
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,Antioquia,Puerto Berrío,7.0,7.0,Pregrado,1,0a4b4673,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,a5f4a496,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,3,376346b5,no_dato
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Valle del Cauca,Palmira,6.0,6.0,Pregrado,3,ee9262d7,0.0
2024,1,F,TECNOLOGÍA EN DESARROLLO COMUNITARIO,Colombia,Santander,Bucaramanga,4.0,2.0,Pregrado,2,7fed6390,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS,Colombia,"Archipiélago de San Andrés, Providencia y Santa Catalina",San Andrés,7.0,6.0,Pregrado,1,5c7a67dc,1.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Guarne,7.0,7.0,Pregrado,2,98eebd97,0.0
2024,1,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Caldas,Manizales,5.0,5.0,Posgrado,3,13dd3564,0.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Tolima,Valle de San Juan,2.0,0.0,Pregrado,2,243cd751,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,3,b75d968a,1.0
2024,1,M,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Envigado,7.0,6.0,Pregrado,2,642cd6b2,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Cocorná,7.0,7.0,Pregrado,2,54be99e0,
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",7.0,7.0,Pregrado,2,b9665669,no_dato
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Antioquia,Puerto Berrío,2.0,2.0,Pregrado,2,dda35e24,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Caldas,Manizales,7.0,2.0,Pregrado,3,c55f0e0b,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Sopetrán,7.0,7.0,Pregrado,Sin información,14077e48,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Córdoba,Ayapel,6.0,1.0,Pregrado,1,e76cb7ba,0.0
2024,1,F,Especialización en Gerencia de la Seguridad y Salud en el Trabajo,Colombia,Magdalena,Santa Marta,3.0,3.0,Posgrado,4,b501c082,0.0
2024,1,F,Especialización en Gerencia de la Seguridad y Salud en el Trabajo,Colombia,Antioquia,Medellín,3.0,3.0,Posgrado,3,67dc6c0f,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,5.0,Pregrado,2,a97877e3,
2024,1,M,Ingeniería de Software y Datos,Colombia,"Bogotá, D.C.","Bogotá, D.C.",5.0,5.0,Pregrado,4,80457cb4,1.0
2024,1,M,Tecnología en Gestión Logística Portuaria y del Transporte,Colombia,Antioquia,Arboletes,4.0,0.0,Pregrado,2,33807ebd,no_dato
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,9d833d6e,0.0
2024,1,F,TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA,Colombia,Boyacá,Chita,7.0,0.0,Pregrado,1,d9bacc73,1.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Santa Bárbara,4.0,4.0,Pregrado,2,c6576148,no_dato
2024,1,M,Especialización en Tecnologías Digitales para el Aprendizaje,Colombia,Antioquia,Itagüí,3.0,3.0,Posgrado,2,2a794b01,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,7.0,7.0,Pregrado,2,eeadf830,0.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Bolívar,Cartagena de Indias,7.0,7.0,Pregrado,3,ff709ed0,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,2,89a99a30,0.0
2024,1,F,Ingeniería de Software y Datos,Colombia,Antioquia,Andes,5.0,5.0,Pregrado,2,e7367df4,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Fredonia,7.0,7.0,Pregrado,2,da08af61,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,2.0,2.0,Pregrado,3,f1bf0a9d,1.0
2024,1,F,CIENCIAS AMBIENTALES,Colombia,Antioquia,Nechí,7.0,7.0,Pregrado,1,b69862a7,1.0
2024,1,M,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Caldas,Villamaría,7.0,7.0,Pregrado,2,6b6870ec,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Magdalena,San Sebastián de Buenavista,5.0,4.0,Pregrado,1,7b2b97ba,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,5.0,5.0,Pregrado,2,bdc8434c,0.0
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Medellín,4.0,0.0,Pregrado,2,a67f5689,1.0
2024,1,F,Tecnología en Gestión Logística Portuaria y del Transporte,Colombia,"Bogotá, D.C.","Bogotá, D.C.",4.0,4.0,Pregrado,2,37a0c789,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,17c66342,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Bello,7.0,6.0,Pregrado,3,625f11dc,0.0
2024,1,F,PUBLICIDAD Y MERCADEO DIGITAL,Colombia,"Bogotá, D.C.","Bogotá, D.C.",3.0,3.0,Pregrado,3,b153af2a,0.0
2024,1,M,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Santander,Suratá,7.0,6.0,Pregrado,1,bda5992e,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Córdoba,Montería,7.0,6.0,Pregrado,1,420101ed,1.0
2024,1,F,ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,Colombia,Magdalena,Plato,7.0,7.0,Pregrado,1,af2ee582,1.0
2024,1,M,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Andes,6.0,0.0,Pregrado,3,8250310b,no_dato
2024,1,F,TRABAJO SOCIAL,Colombia,Antioquia,Caucasia,5.0,5.0,Pregrado,1,dffca614,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Santander,Barrancabermeja,7.0,5.0,Pregrado,3,738f869c,0.0
2024,1,M,TRABAJO SOCIAL,Colombia,Antioquia,Copacabana,5.0,4.0,Pregrado,2,ffc96ed5,0.0
2024,1,M,Ingeniería de Software y Datos,Colombia,"Bogotá, D.C.","Bogotá, D.C.",5.0,5.0,Pregrado,3,80029f9e,1.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,6.0,6.0,Pregrado,3,3bf79e9a,0.0
2024,1,M,CIENCIAS AMBIENTALES,Colombia,Antioquia,Medellín,6.0,5.0,Pregrado,1,b33304a7,1.0
2024,1,M,INGENIERÍA MECATRÓNICA,Colombia,Antioquia,El Bagre,6.0,3.0,Pregrado,2,efc14297,0.0
2024,1,F,ADMINISTRACIÓN DE EMPRESAS,Colombia,Antioquia,Medellín,7.0,6.0,Pregrado,1,0bef7102,0.0
2024,1,F,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,Colombia,Antioquia,Medellín,6.0,2.0,Pregrado,3,e3c7472b,0.0
2024,1,M,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Medellín,5.0,5.0,Posgrado,2,99c32de3,0.0
2024,1,M,Licenciatura en Educación Básica Primaria,Colombia,Sucre,Ovejas,5.0,3.0,Pregrado,2,f2f7dc27,0.0
2024,1,F,ESPECIALIZACIÓN EN FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,Colombia,Antioquia,Medellín,5.0,5.0,Posgrado,2,ffd02d72,0.0
